Discovery Date,File Name,IP Address,ASN,ASN Name,MD5
2012-12-19,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-19,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-19,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-19,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-19,www.carnesviba.com/ja/images/te.exe,200{.}57{.}133{.}2,MX,19373,"Triara.com, S.A. de C.V.",96706ef43e484e13824934954c8a8e40
2012-12-19,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-19,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-19,www.sofontes.com.br/down/A/AmazoneBT.zip,216{.}40{.}219{.}194,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",92747c6223e977106717b74493dcfa45
2012-12-19,marketing-mt.de/r4v.exe,88{.}84{.}137{.}154,DE,24989,IXEUROPE-DE-FRANKFURT-ASN Equinix Germany (Previously IX Europe Germany AS),2e0d973f414015668f38646ce9b68850
2012-12-19,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-19,directdl.us/uploads/1084640904.ecm_w2_c.exe.exe.exe,199{.}27{.}135{.}60,US,13335,"CLOUDFLARENET - CloudFlare, Inc.",470927afcf472d69c6333f447c7b3d0a
2012-12-19,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-19,dlt2.mail.ru/output/setup/00/00/78/9a/0.exe,217{.}69{.}134{.}205,RU,47764,MAILRU-AS Limited liability company Mail.Ru,d90205af939dfc82d0cd5f2e90f86f13
2012-12-19,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}0,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-19,,210{.}112{.}10{.}185,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-19,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-19,,23{.}21{.}161{.}223,US,14618,"AMAZON-AES - Amazon.com, Inc.",1a6bc785b6d0a10a5a63a2ed16941363
2012-12-19,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-19,jatengtime.com/HukPUvSK/RpU.exe,119{.}2{.}71{.}75,ID,24201,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika,40d3a2908ddd60dbc3195cb224dbed76
2012-12-18,iwhuwugy.ru/keybex3.exe,82{.}118{.}7{.}63,BA,57869,MISSNET MISS.NET d.o.o.,b9ae7b8ea0c8d95c0d0cf0770c4c31ee
2012-12-18,narzoquc.ru/keybex3.exe,37{.}229{.}69{.}167,UA,15895,KSNET-AS Kyivstar GSM,9302abf0035b48302a045df4b99b3043
2012-12-18,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}0,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-18,xz.hanggamtw.com/panghu/tw1123xx.txt,210{.}56{.}60{.}92,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-18,23.23.229.56/mda.bmp,23{.}23{.}229{.}56,US,14618,"AMAZON-AES - Amazon.com, Inc.",1a603ece387153c9b2bfab5bdf15fe5e
2012-12-18,alino-is.de/UBz5.exe,80{.}67{.}28{.}77,DE,34011,DOMAINFACTORY domainfactory GmbH,a5b98871dcf6f31dee00d3ea3fea976a
2012-12-18,directdl.us/uploads/1084640904.ecm_w2_c.exe.exe.exe,173{.}245{.}61{.}154,US,13335,"CLOUDFLARENET - CloudFlare, Inc.",470927afcf472d69c6333f447c7b3d0a
2012-12-18,iwhuwugy.ru/keybex3.exe,82{.}118{.}7{.}63,BA,57869,MISSNET MISS.NET d.o.o.,698dfe05958c4e38fb12399a32ea5e0b
2012-12-18,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-18,narzoquc.ru/keybex3.exe,37{.}229{.}69{.}167,UA,15895,KSNET-AS Kyivstar GSM,cd4102bf7175aad71e13b001d03c63ef
2012-12-18,triage.de/YsamC.exe,82{.}165{.}92{.}200,DE,8560,ONEANDONE-AS 1&1 Internet AG,e2c2b8e9fdf1df4b4a25e0b34456c138
2012-12-18,accesxprive.com/HKv9.exe,87{.}98{.}145{.}69,FR,16276,OVH OVH Systems,ee0be125b76a39b0d662d50288224416
2012-12-18,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-18,ftp.best-classified.com/DN57A.exe,67{.}20{.}64{.}64,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,d726fc0bb76e58a808358b0af20e0783
2012-12-18,iwhuwugy.ru/keybex3.exe,82{.}118{.}7{.}63,BA,57869,MISSNET MISS.NET d.o.o.,7b24c1ae1a14c0fb75fbbbbb4c0e02ea
2012-12-18,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}92,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-18,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-18,triage.de/YsamC.exe,82{.}165{.}92{.}200,DE,8560,ONEANDONE-AS 1&1 Internet AG,efb6974041611b0fc0b23aed625c38e7
2012-12-18,alino-is.de/UBz5.exe,80{.}67{.}28{.}77,DE,34011,DOMAINFACTORY domainfactory GmbH,62b75f77dd3d43ee7aaa928105537921
2012-12-18,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-18,iwhuwugy.ru/keybex3.exe,82{.}118{.}7{.}63,BA,57869,MISSNET MISS.NET d.o.o.,36c1e35ee537e7930697895b29e2fcb9
2012-12-17,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}10,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-17,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-17,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,d78fe0daf58b6e7a3990a077987a0fdd
2012-12-17,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}0,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-17,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,44e79f4d5bd9603ff68523fe23be879b
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-17,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",1948b698d00d6399b0c255dddc0ab456
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-17,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,33426724cf4fdddb12260a86738be7e6
2012-12-17,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-17,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-17,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-17,accesxprive.com/HKv9.exe,87{.}98{.}145{.}69,FR,16276,OVH OVH Systems,ee0be125b76a39b0d662d50288224416
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-17,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-17,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,110{.}34{.}239{.}126,TH,35908,VPLSNET - Krypt Technologies,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-17,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}26,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-17,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-17,,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-17,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-17,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-17,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,53fa1ba2688a63211d4aa9157ec6a00e
2012-12-17,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,5cb42943a0bd83b783160988bf4f452c
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-17,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",d3d51d034c2f718ac812c33220888c98
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-17,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-17,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-17,www.sofontes.com.br/down/A/AmazoneBT.zip,216{.}40{.}219{.}194,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",92747c6223e977106717b74493dcfa45
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-17,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-17,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-17,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-17,directdl.us/uploads/1084640904.ecm_w2_c.exe.exe.exe,199{.}27{.}135{.}60,US,13335,"CLOUDFLARENET - CloudFlare, Inc.",470927afcf472d69c6333f447c7b3d0a
2012-12-17,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",2a522a40987bbe511fe847673852b45b
2012-12-17,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}10,KR,38661,HCLC-AS-KR HCLC,2e47e9ef9c4bcb6c6f6794d7945c7110
2012-12-17,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-17,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,43e516034a9d0984af76fb9950bb4aa6
2012-12-17,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-17,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-17,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,ab33d5d6202e09eb78b98f4ab02bf067
2012-12-17,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,a8f2ccf26015fd6ef2c7a52b3b8b6cc6
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-17,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-17,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-17,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-17,xz.hanggamtw.com/panghu/tw1123xx.txt,110{.}34{.}239{.}126,TH,35908,VPLSNET - Krypt Technologies,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-17,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-17,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-17,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-17,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-17,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}26,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-17,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",46377da5de6fc5b2fd492c82bc57e180
2012-12-16,estelle.c1.onetsolutions.me/androc.exe,91{.}121{.}232{.}40,FR,16276,OVH OVH Systems,56e8b5d473d62c2ddb428bdc0ce96b25
2012-12-16,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-16,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,50ae6461ba9387670d150516a2b8d1e2
2012-12-16,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}245{.}0,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-16,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",ea02fd815362f3f6adf8e93a85fc7240
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-16,jonoobsong.com/modules/sms/klicck.exe,178{.}63{.}148{.}170,DE,24940,HETZNER-AS Hetzner Online AG,471d6b65638b57404caadca36ac4d375
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-16,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-16,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-16,clients.newbrandtest.com/AdvService.exe,174{.}142{.}147{.}74,CA,32613,IWEB-AS - iWeb Technologies Inc.,27c05f87bb6dffdaa52581647d3b2054
2012-12-16,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-16,www.bigspeedpro.com/mirror/couponamazing/couponamazing.exe,78{.}138{.}127{.}129,DE,25074,MESH-AS MESH GmbH,65888b838e4d2a92b5f482746eabe532
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-16,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-16,xz.hanggamtw.com/panghu/tw1123xx.txt,210{.}56{.}60{.}22,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-16,domainssinglsdoms.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,206fc93847316f6bd3558dfdc432f741
2012-12-16,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}7,KR,38661,HCLC-AS-KR HCLC,2e47e9ef9c4bcb6c6f6794d7945c7110
2012-12-16,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-16,,210{.}112{.}3{.}91,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-16,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",11cdf9729d5ede829e8413a54001bef6
2012-12-16,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-16,privitize.com/get/Black_Mesa?tag=bal,46{.}17{.}101{.}157,RU,49335,NCONNECT-AS Navitel Rusconnect Ltd,30af7ea83556060c600f6b01fd4c2dc6
2012-12-16,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,09e3739b86c8d730c24e2fc030085e09
2012-12-16,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-16,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,6bf23fd000069794de4266493dfe8155
2012-12-16,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,21e12e1673b655dee42d681efed76ea7
2012-12-16,iwhuwugy.ru/keybex3.exe,176{.}36{.}16{.}182,UA,39608,LANETUA-AS Lanet Network Ltd.,5a9fb5b9c8b604326eaeea2b06c04a74
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-16,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-16,accesxprive.com/HKv9.exe,87{.}98{.}145{.}69,FR,16276,OVH OVH Systems,ee0be125b76a39b0d662d50288224416
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-16,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-16,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-16,,78{.}138{.}127{.}129,DE,25074,MESH-AS MESH GmbH,68e0352543a4fe920f6cc85e4d4d26d2
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-16,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-16,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-16,domainsswortnets.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,1ae9a8b9f3b1e18a4cb280692c2c2820
2012-12-16,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}7,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-16,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,568cb9de22f094162ed68e151c780683
2012-12-16,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",3c484d6c6d4ccaa9ca66fefc70249b0f
2012-12-16,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-16,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-16,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,0fc027f4e1d3df66e954498195277c35
2012-12-16,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-16,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",5b6c4bdcbefe1e1adcaf387464362a7c
2012-12-16,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,224ac9c4f771891d6c5335b3ad5a84da
